Year,District,week_index,Avg_rainfall,Avg_Temperature,Avg_Humidity,Population,Elevation_m,River_Status,Area_sq_km,Sanitation_Index,Malaria_cases,AD_cases,Typhoid_cases
2025,Nushki,40,0,26.5833,13.8261,0,900,0,5797,0.2,10,155,0
2025,Panjgur,40,0,27.1537,23.7377,382021,900,0,16891,0.2,151,93,0
2025,Pishin,40,0,21.7242,25.0349,889769,1550,0,6218,0.2,31,416,0
2025,Quetta,40,0,21.667,30.6473,2751515,1680,0,3447,0.75,14,476,0
2025,Sibi,40,0,32.6891,37.4057,163205,130,0,7121,0.2,251,420,2
2025,Sohbat pur,40,0,33.2967,44.1758,241785,,,,,110,300,13
2025,Usta Muhammad,40,0,31.649,50.2418,314321,,,,,171,816,16
2025,Zhob,40,0,24.2861,36.8871,374767,1400,0,20297,0.2,47,76,0
2025,Ziarat,40,,,,0,2400,0,3301,0.2,43,74,23
2025,Abbottabad,40,2.6714,21.4087,58.7859,1611498,1256,0,1967,0.75,3,1035,9
2025,Bajaur,40,1.7143,19.9884,52.1313,1321356,900,0,1290,0.2,341,561,3
2025,Bannu,40,3.0714,27.672,55.1417,1410816,312,1,1227,0.2,1437,982,5
2025,Battagram,40,2.3857,20.1144,66.3392,575449,1036,0,1301,0.2,158,396,2
2025,Buner,40,0.3286,22.3497,65.6715,1084406,700,0,1865,0.35,234,303,0
2025,Charsadda,40,4.0571,24.2412,72.289,1953624,300,2,996,0.2,479,2188,99
2025,Chitral Lower,40,1.1714,18.0577,52.8413,336081,1500,1,6458,0.35,34,506,2
2025,Chitral Upper,40,1.1714,18.0577,52.8413,204308,2500,1,8392,0.2,9,170,0
2025,D.I. Khan,40,1.0286,28.6743,62.2313,2050338,,,,,1347,2028,0
2025,Dir Lower,40,3.4714,25.6744,69.3319,1734809,800,1,1583,0.35,157,1628,22
2025,Dir Upper,40,0.8143,17.1899,59.925,1143644,1200,1,3699,0.35,15,1507,0
2025,Hangu,40,3.0571,23.5836,58.2296,627433,900,0,1097,0.2,112,280,17
2025,Haripur,40,2.3571,23.367,71.3602,1212553,605,2,1725,0.65,10,1076,46
2025,Karak,40,1.4,27.0301,52.7518,853502,500,0,3372,0.2,273,639,2
2025,Khyber,40,2.4143,23.6305,58.6334,1193210,1000,0,2576,0.2,594,647,0
2025,Kohat,40,2.4714,26.4215,54.2221,1200463,500,0,2545,0.65,341,787,3
2025,Kohistan Lower,40,0.0429,1.3841,71.873,244203,1500,2,1200,0.2,6,187,1
2025,Kohistan Upper,40,0.0429,1.3841,71.873,369931,2500,2,4000,0.2,48,235,0
2025,Kolai Palas,40,0.0429,1.3841,71.873,331246,,,,,0,53,0
2025,L & C Kurram,40,0.9143,13.1086,68.1837,604463,,,,,1,17,0
2025,Lakki Marwat,40,1.7143,27.7653,59.4387,1059019,250,1,3164,0.2,974,1002,14
2025,Malakand,40,4.2571,24.0269,56.6419,870427,700,1,952,0.2,96,1045,0
2025,Mansehra,40,1.8429,20.671,63.8696,1881089,1000,0,4579,0.2,24,788,45
2025,Mardan,40,4.5143,23.9719,72.6425,2868781,300,0,1632,0.65,384,1276,32
2025,Mohmand,40,4.2571,24.0269,56.6419,563359,600,0,2296,0.2,296,117,1
2025,North Waziristan,40,3.1429,11.1687,61.4109,656447,1000,1,4707,0.2,93,42,14
2025,Nowshera,40,3.4714,25.7329,69.3424,1835149,280,2,1748,0.65,739,2309,14
2025,Orakzai,40,2.5429,22.4903,58.0011,307067,1200,0,1538,0.2,50,82,0
2025,Peshawar,40,1.8143,25.8743,67.073,5160904,330,0,1257,0.75,65,4514,108
2025,Shangla,40,5.8429,14.8428,61.0113,915157,2000,2,1586,0.35,755,1099,5
2025,South Waziristan (Lower),40,0.0143,24.7694,51.3844,820861,,,,,57,133,2
2025,South Waziristan (Upper),40,,,,0,,,,,85,64,0
2025,Swabi,40,4.9429,23.8616,71.7846,1963296,340,2,1543,0.65,171,1352,56
2025,Swat,40,1.4857,20.9796,63.7842,2791410,980,1,5337,0.35,143,2647,94
2025,Tank,40,1.3286,28.4999,54.7621,472690,250,0,1679,0.2,413,659,0
2025,Tor Ghar,40,1.9714,23.8412,72.8066,206726,,,,,90,87,0
2025,Upper Kurram,40,0.9143,13.1086,68.1837,748325,,,,,18,146,1
2025,Badin,41,0.0286,26.5356,64.0312,2182111,9,1,6726,0.35,5147,2423,95
2025,Dadu,41,0,26.759,53.5925,1873835,40,2,19070,0.35,5874,3391,422
2025,Ghotki,41,0,26.6525,53.9411,1989892,72,1,6083,0.35,6999,1293,238
2025,Hyderabad,41,0,28.5253,46.303,2659637,20,2,993,0.75,2254,2769,50
2025,Jacobabad,41,0,27.9479,43.47,1216179,55,0,2686,0.35,1766,766,185
2025,Jamshoro,41,0,28.1019,47.4909,1200463,33,2,11204,0.35,5399,1955,118
2025,Kamber,41,0,28.4366,42.5419,1621170,50,0,5599,0.2,5599,1904,168
2025,Central,41,0.0857,28.0309,60.9394,3591719,10,0,69,0.95,54,1107,13
2025,East,41,0,27.4825,65.1742,3514347,10,0,165,0.95,81,294,2
2025,Keamari,41,0.1429,27.9138,64.5391,2215961,2,0,559,0.2,17,669,0
2025,Korangi,41,0.0286,28.0915,62.5448,2970331,8,0,95,0.2,105,414,0
2025,Malir,41,0,27.5193,63.6568,2428732,20,0,2268,0.75,119,1177,35
2025,South,41,0.1571,26.336,64.6932,2166395,4,0,122,0.95,9,107,0
2025,West,41,0.1429,27.5965,65.2716,4732945,15,0,929,0.75,287,817,72
2025,Kashmore,41,0.0571,26.2822,55.9836,1316520,60,2,2592,0.35,2189,306,80
2025,Khairpur,41,0,28.2138,42.9493,2908676,53,2,15910,0.5,9737,3314,295
2025,Larkana,41,0,28.8339,40.7802,1842403,48,2,1906,0.5,8084,1889,38
2025,Matiari,41,0,28.2442,45.9381,930873,25,2,1417,0.2,5938,1815,58
2025,Mirpurkhas,41,0,27.7482,50.888,1820642,16,0,2925,0.5,6166,3017,96
2025,Naushero Feroze,41,0,27.756,46.1347,1948788,38,2,2945,0.2,2434,1526,219
2025,Sanghar,41,0,28.1733,50.6758,2486760,16,1,10608,0.2,8099,2307,192
2025,Shaheed Benazirabad,41,0,27.3013,49.4816,1949997,30,2,4502,0.5,4687,1835,114
2025,Shikarpur,41,0,28.7248,39.4689,1488188,52,1,2512,0.35,4095,1348,266
2025,Sujawal,41,0,26.9227,65.8683,945380,,,,,1518,1539,37
2025,Sukkur,41,0,28.1678,44.0514,1798882,65,2,5165,0.75,4877,1476,72
2025,Tando Allahyar,41,0,27.8697,49.3578,1011871,18,0,2343,0.2,5541,1456,44
2025,Tando Muhammad Khan,41,0,27.5764,55.3799,818443,14,2,1733,0.2,2003,1560,81
2025,Tharparkar,41,0.1,27.0963,59.5271,1994728,56,0,19638,0.35,3910,2110,2
2025,Thatta,41,0,27.009,65.2366,1184747,10,2,17355,0.35,2288,1410,95
2025,Umerkot,41,0.0286,27.7845,52.1506,1297177,12,0,5608,0.35,2945,1737,0
2025,Barkhan,41,0,21.7244,50.5286,206726,1100,0,3514,0.2,109,87,17
2025,Chagai,41,0,22.9003,12.1425,273217,919,0,44748,0.2,62,169,0
2025,Chaman,41,,,,0,1340,0,1341,0.2,11,23,6
2025,Dera Bugti,41,0,24.024,52.9749,378394,250,0,10160,0.2,50,42,0
2025,Harnai,41,,,,0,,,,,89,242,1
2025,Hub,41,0,26.6505,65.042,461810,,,,,59,157,1
2025,Jaffarabad,41,,,,621388,55,1,1643,0.2,911,518,95
2025,Jhal Magsi,41,,,,180130,60,0,3615,0.2,147,172,6
2025,Kachhi (Bolan),41,0,23.231,32.5409,417079,,,,,166,187,40
2025,Kalat,41,0,14.4071,20.9176,498077,2000,0,7654,0.2,0,0,0
2025,Kharan,41,0,23.45,17.098,188592,700,0,14958,0.2,41,179,0
2025,Khuzdar,41,0,20.4934,34.6959,969559,1237,0,35380,0.2,76,90,0
2025,Killa Abdullah,41,0,18.6201,12.2732,915157,1500,0,3553,0.2,19,246,14
2025,Killa Saifullah,41,0,17.9773,23.2689,413453,1500,0,6831,0.2,193,139,0
2025,Kohlu,41,0.0571,20.4038,49.8314,258710,1000,0,7610,0.2,95,143,1
2025,Lasbella,41,0.0429,25.6707,68.1699,697550,,,,,686,390,13
2025,Loralai,41,0,18.2627,35.4362,479944,1400,0,3785,0.2,58,252,0
2025,Mastung,41,0,15.7956,20.3217,321574,1700,0,3308,0.2,77,119,0
2025,Naseerabad,41,0,28.912,39.3751,592374,,,,,154,312,100
2025,Nushki,41,0,20.9913,14.775,0,900,0,5797,0.2,9,173,0
2025,Panjgur,41,0,22.468,40.7853,382021,900,0,16891,0.2,87,62,0
2025,Pishin,41,0,15.9706,20.4331,889769,1550,0,6218,0.2,31,383,11
2025,Quetta,41,0,16.09,22.4936,2751515,1680,0,3447,0.75,19,420,0
2025,Sibi,41,0,27.2563,35.4467,163205,130,0,7121,0.2,231,364,0
2025,Sohbat pur,41,0,28.5166,40.5254,241785,,,,,130,265,6
2025,Surab,41,0,14.9883,26.3233,0,,,,,0,28,0
2025,Usta Muhammad,41,0,27.2002,47.883,314321,,,,,241,789,20
2025,Zhob,41,0,18.3087,42.4814,374767,1400,0,20297,0.2,10,33,0
2025,Abbottabad,41,7.3714,16.3718,65.1618,1611498,1256,0,1967,0.75,200,926,12
2025,Bajaur,41,0.5714,15.8226,52.2083,1321356,900,0,1290,0.2,285,560,3
2025,Bannu,41,0.2857,22.2285,54.7774,1410816,312,1,1227,0.2,1749,880,82
2025,Battagram,41,7.8857,15.929,64.0462,575449,1036,0,1301,0.2,128,322,2
2025,Buner,41,3.8,17.9764,68.4406,1084406,700,0,1865,0.35,252,236,5
2025,Charsadda,41,0.8571,20.187,71.6917,1953624,300,2,996,0.2,458,1904,149
2025,Chitral Lower,41,0.8143,14.5797,58.9457,336081,1500,1,6458,0.35,21,475,4
2025,Chitral Upper,41,0.8143,14.5797,58.9457,204308,2500,1,8392,0.2,6,145,11
2025,D.I. Khan,41,0.7286,23.4939,65.5083,2050338,,,,,1048,1898,0
2025,Dir Lower,41,1.8714,21.5185,60.7246,1734809,800,1,1583,0.35,117,1765,27
2025,Dir Upper,41,2.4143,13.597,60.223,1143644,1200,1,3699,0.35,18,1190,13
2025,Hangu,41,1.7,18.8372,56.255,627433,900,0,1097,0.2,146,333,5
2025,Haripur,41,6.1857,19.0464,69.9846,1212553,605,2,1725,0.65,10,939,26
2025,Karak,41,0.4714,21.7622,52.852,853502,500,0,3372,0.2,253,517,4
2025,Khyber,41,0.7,19.2906,54.6953,1193210,1000,0,2576,0.2,687,761,67
2025,Kohat,41,0.2429,22.0876,48.5468,1200463,500,0,2545,0.65,273,680,12
2025,Kohistan Lower,41,0,-4.8376,79.5008,244203,1500,2,1200,0.2,12,131,0
2025,Kohistan Upper,41,0,-4.8376,79.5008,369931,2500,2,4000,0.2,14,311,4
2025,Kolai Palas,41,0,-4.8376,79.5008,331246,,,,,6,91,3
2025,L & C Kurram,41,1.2857,8.7395,68.6757,604463,,,,,0,20,3
2025,Lakki Marwat,41,0.4857,22.4787,60.0243,1059019,250,1,3164,0.2,852,986,12
2025,Malakand,41,1.7143,19.9584,53.763,870427,700,1,952,0.2,46,917,5
2025,Mansehra,41,5.2571,15.8901,67.9589,1881089,1000,0,4579,0.2,11,716,10
2025,Mardan,41,1.1,19.5806,73.9256,2868781,300,0,1632,0.65,311,1371,15
2025,Mohmand,41,1.7143,19.9584,53.763,563359,600,0,2296,0.2,289,96,4
2025,North Waziristan,41,1.3286,6.1029,68.1418,656447,1000,1,4707,0.2,118,39,21
2025,Nowshera,41,1.8714,21.577,60.7371,1835149,280,2,1748,0.65,632,2346,19
2025,Orakzai,41,0.8286,17.5921,57.1428,307067,1200,0,1538,0.2,24,53,0
2025,Peshawar,41,0.9857,21.5763,60.5702,5160904,330,0,1257,0.75,66,4456,78
2025,SD Tank,41,0.3,23.3002,56.0402,604463,,,,,13,22,3
2025,Shangla,41,4.6,10.9672,59.7681,915157,2000,2,1586,0.35,652,1106,24
2025,South Waziristan (Lower),41,0.0571,19.2274,54.5374,820861,,,,,39,107,16
2025,South Waziristan (Upper),41,,,,0,,,,,49,53,0
2025,Swabi,41,4.3143,19.5042,71.8377,1963296,340,2,1543,0.65,131,1255,51
2025,Swat,41,6.3143,17.0459,63.7779,2791410,980,1,5337,0.35,134,2399,55
2025,Tank,41,0.3,23.3002,56.0402,472690,250,0,1679,0.2,237,678,0
2025,Tor Ghar,41,5.2571,19.4823,70.5666,206726,,,,,90,71,2
2025,Upper Kurram,41,1.2857,8.7395,68.6757,748325,,,,,19,182,10
2025,Badin,42,0,26.5362,47.6033,2182111,9,1,6726,0.35,4794,2307,151
2025,Dadu,42,0,26.5194,45.6395,1873835,40,2,19070,0.35,5124,2519,508
2025,Ghotki,42,0,26.9525,48.2139,1989892,72,1,6083,0.35,6132,1107,206
2025,Hyderabad,42,0,29.2378,32.3864,2659637,20,2,993,0.75,2213,2535,49
2025,Jacobabad,42,0,28.553,34.0386,1216179,55,0,2686,0.35,1939,839,159
2025,Jamshoro,42,0,28.6706,33.3073,1200463,33,2,11204,0.35,5849,1778,115
2025,Kamber,42,0,28.9619,30.7051,1621170,50,0,5599,0.2,6502,1799,202
2025,Central,42,0,28.7627,47.9379,3591719,10,0,69,0.95,80,1201,18
2025,East,42,0,28.8349,45.7116,3514347,10,0,165,0.95,55,266,3
2025,Keamari,42,0,28.3778,52.2199,2215961,2,0,559,0.2,13,618,0
2025,Korangi,42,0,29.0844,46.91,2970331,8,0,95,0.2,112,334,0
2025,Malir,42,0,28.655,46.5167,2428732,20,0,2268,0.75,192,1450,63
2025,South,42,0,27.1464,45.1837,2166395,4,0,122,0.95,5,98,0
2025,West,42,0,27.8921,54.9485,4732945,15,0,929,0.75,313,812,61
2025,Kashmore,42,0,26.5768,51.0454,1316520,60,2,2592,0.35,2122,240,95
2025,Khairpur,42,0,28.5703,32.3531,2908676,53,2,15910,0.5,9142,3266,236
2025,Larkana,42,0,29.4146,28.4133,1842403,48,2,1906,0.5,7946,1719,42
2025,Matiari,42,0,28.8121,32.519,930873,25,2,1417,0.2,5335,1628,99
2025,Mirpurkhas,42,0,28.5128,34.6562,1820642,16,0,2925,0.5,5117,2602,156
2025,Naushero Feroze,42,0,28.5501,33.564,1948788,38,2,2945,0.2,2491,1562,193
2025,Sanghar,42,0,28.2757,39.2011,2486760,16,1,10608,0.2,8399,2116,213
2025,Shaheed Benazirabad,42,0,27.9683,38.95,1949997,30,2,4502,0.5,4295,1745,121
2025,Shikarpur,42,0,29.5331,28.4134,1488188,52,1,2512,0.35,3312,1147,165
2025,Sujawal,42,0,26.8301,49.0806,945380,,,,,1396,2058,62
2025,Sukkur,42,0,28.9202,32.2306,1798882,65,2,5165,0.75,4529,1392,57
2025,Tando Allahyar,42,0,28.6736,33.2672,1011871,18,0,2343,0.2,4405,1085,38
2025,Tando Muhammad Khan,42,0,28.1038,37.2375,818443,14,2,1733,0.2,2091,1172,89
2025,Tharparkar,42,0,27.9528,39.4158,1994728,56,0,19638,0.35,3704,1612,2
2025,Thatta,42,0,27.1664,46.2227,1184747,10,2,17355,0.35,2236,1406,67
2025,Umerkot,42,0,28.0812,36.0497,1297177,12,0,5608,0.35,2462,1497,0
2025,Barkhan,42,0,23.6146,34.1999,206726,1100,0,3514,0.2,90,77,31
2025,Chagai,42,0,24.5152,13.8269,273217,919,0,44748,0.2,40,151,0
2025,Dera Bugti,42,0,25.66,37.7323,378394,250,0,10160,0.2,43,32,0
2025,Gwadar,42,0,26.9422,77.5141,317947,12,0,12637,0.35,24,11,2
2025,Harnai,42,,,,0,,,,,74,174,0
2025,Hub,42,0,26.9594,49.9529,461810,,,,,100,173,0
2025,Jaffarabad,42,,,,621388,55,1,1643,0.2,301,327,4
2025,Jhal Magsi,42,,,,180130,60,0,3615,0.2,168,167,0
2025,Kachhi (Bolan),42,0,25.1646,23.6209,417079,,,,,274,271,34
2025,Kalat,42,0,16.7777,22.8546,498077,2000,0,7654,0.2,13,16,0
2025,Kech (Turbat),42,,,,1098914,,,,,700,584,0
2025,Kharan,42,0,25.1684,16.6599,188592,700,0,14958,0.2,60,196,0
2025,Khuzdar,42,0,21.9672,28.6122,969559,1237,0,35380,0.2,6,17,0
2025,Killa Abdullah,42,0,20.8811,12.3911,915157,1500,0,3553,0.2,19,209,14
2025,Kohlu,42,0,22.1136,39.3831,258710,1000,0,7610,0.2,79,131,0
2025,Lasbella,42,0,26.3445,52.021,697550,,,,,680,426,11
2025,Loralai,42,0,20.1427,24.2206,479944,1400,0,3785,0.2,77,245,0
2025,Mastung,42,0,18.1828,19.8205,321574,1700,0,3308,0.2,73,136,1
2025,MusaKhel,42,0,20.2722,37.8436,201891,,,,,158,68,1
2025,Naseerabad,42,0,29.4337,28.9064,592374,,,,,157,326,80
2025,Nushki,42,0,23.1056,15.0882,0,900,0,5797,0.2,6,173,0
2025,Pishin,42,0,18.1715,17.8847,889769,1550,0,6218,0.2,44,448,8
2025,Quetta,42,0,18.7179,20.1734,2751515,1680,0,3447,0.75,26,525,0
2025,Sibi,42,0,27.2236,27.5807,163205,130,0,7121,0.2,183,361,0
2025,Sohbat pur,42,0,29.0863,30.8847,241785,,,,,129,254,9
2025,Usta Muhammad,42,0,27.2395,36.6805,314321,,,,,222,762,27
2025,Zhob,42,0,20.4048,38.695,374767,1400,0,20297,0.2,14,27,0
2025,Ziarat,42,,,,0,2400,0,3301,0.2,38,70,7
2025,Abbottabad,42,0,19.3301,58.2832,1611498,1256,0,1967,0.75,2,728,65
2025,Bajaur,42,0,18.4824,42.9558,1321356,900,0,1290,0.2,226,633,13
2025,Bannu,42,0,24.6952,51.6019,1410816,312,1,1227,0.2,1652,854,26
2025,Battagram,42,0,18.226,65.3212,575449,1036,0,1301,0.2,151,234,2
2025,Buner,42,0,20.4553,66.223,1084406,700,0,1865,0.35,172,176,0
2025,Charsadda,42,0,22.243,73.7283,1953624,300,2,996,0.2,507,1956,55
2025,Chitral Lower,42,0.3714,18.0666,34.3001,336081,1500,1,6458,0.35,14,466,2
2025,Chitral Upper,42,0.3714,18.0666,34.3001,204308,2500,1,8392,0.2,8,137,0
2025,D.I. Khan,42,0,24.9347,63.8934,2050338,,,,,905,2077,0
2025,Dir Lower,42,0,23.8717,63.51,1734809,800,1,1583,0.35,168,1695,25
2025,Dir Upper,42,0,15.6369,48.526,1143644,1200,1,3699,0.35,21,1087,2
2025,Hangu,42,0,22.042,48.0125,627433,900,0,1097,0.2,127,226,17
2025,Haripur,42,0,21.1015,68.0529,1212553,605,2,1725,0.65,18,992,49
2025,Karak,42,0,24.7857,47.4986,853502,500,0,3372,0.2,339,466,2
2025,Khyber,42,0,22.3243,49.042,1193210,1000,0,2576,0.2,724,753,12
2025,Kohat,42,0,24.6111,47.3398,1200463,500,0,2545,0.65,271,463,27
2025,Kohistan Lower,42,0,-0.3974,55.9147,244203,1500,2,1200,0.2,4,155,0
2025,Kohistan Upper,42,0,-0.3974,55.9147,369931,2500,2,4000,0.2,10,281,19
2025,Kolai Palas,42,0,-0.3974,55.9147,331246,,,,,2,104,0
2025,L & C Kurram,42,0.0286,11.0562,62.8353,604463,,,,,8,13,0
2025,Lakki Marwat,42,0,24.2656,59.4776,1059019,250,1,3164,0.2,823,779,11
2025,Malakand,42,0,22.7448,52.9454,870427,700,1,952,0.2,29,806,0
2025,Mansehra,42,0,18.0689,65.0519,1881089,1000,0,4579,0.2,6,854,26
2025,Mardan,42,0,21.7877,72.7964,2868781,300,0,1632,0.65,222,1038,15
2025,Mohmand,42,0,22.7448,52.9454,563359,600,0,2296,0.2,285,123,9
2025,North Waziristan,42,0.5,10.1309,52.5082,656447,1000,1,4707,0.2,108,24,28
2025,Nowshera,42,0,23.9302,63.5221,1835149,280,2,1748,0.65,482,2524,8
2025,Orakzai,42,0,20.5403,49.4958,307067,1200,0,1538,0.2,20,43,0
2025,Peshawar,42,0,24.4252,61.1154,5160904,330,0,1257,0.75,88,4553,100
2025,Shangla,42,0.0857,14.478,54.0226,915157,2000,2,1586,0.35,543,1212,6
2025,South Waziristan (Lower),42,0,21.6491,46.8314,820861,,,,,69,114,2
2025,South Waziristan (Upper),42,,,,0,,,,,39,55,0
2025,Swabi,42,0,21.4077,68.7796,1963296,340,2,1543,0.65,140,1174,53
2025,Swat,42,0,19.1825,60.8635,2791410,980,1,5337,0.35,128,2160,25
2025,Tank,42,0,24.8636,53.2352,472690,250,0,1679,0.2,353,642,0
2025,Tor Ghar,42,0,21.3659,70.0358,206726,,,,,92,78,0
2025,Upper Kurram,42,0.0286,11.0562,62.8353,748325,,,,,19,148,0
2025,Badin,43,0,27.0782,42.243,2182111,9,1,6726,0.35,5230,2148,165
2025,Dadu,43,0,25.7739,50.1149,1873835,40,2,19070,0.35,5850,2499,372
2025,Ghotki,43,0,26.7043,48.7234,1989892,72,1,6083,0.35,5669,1231,208
2025,Hyderabad,43,0,29.0902,33.3887,2659637,20,2,993,0.75,1795,2410,48
2025,Jacobabad,43,0,27.9581,37.0486,1216179,55,0,2686,0.35,2028,782,188
2025,Jamshoro,43,0,28.5305,33.9737,1200463,33,2,11204,0.35,5925,1778,106
2025,Kamber,43,0,28.5896,32.398,1621170,50,0,5599,0.2,6085,1850,180
2025,Central,43,0,29.8734,33.0091,3591719,10,0,69,0.95,56,1781,30
2025,East,43,0,29.8411,32.3089,3514347,10,0,165,0.95,72,242,2
2025,Keamari,43,0,29.7796,36.4843,2215961,2,0,559,0.2,9,616,0
2025,Korangi,43,0,30.4877,32.0779,2970331,8,0,95,0.2,114,399,0
2025,Malir,43,0,29.4062,33.6802,2428732,20,0,2268,0.75,152,1287,43
2025,South,43,0,28.4417,32.2497,2166395,4,0,122,0.95,12,80,0
2025,West,43,0,29.1096,38.4841,4732945,15,0,929,0.75,264,855,49
2025,Kashmore,43,0,26.3971,50.3348,1316520,60,2,2592,0.35,2083,230,63
2025,Khairpur,43,0,28.4712,33.5037,2908676,53,2,15910,0.5,8402,3018,229
2025,Larkana,43,0,29.0812,29.9232,1842403,48,2,1906,0.5,7841,1596,45
2025,Matiari,43,0,28.9764,31.1673,930873,25,2,1417,0.2,4645,1400,74
2025,Mirpurkhas,43,0,28.9304,31.2484,1820642,16,0,2925,0.5,4794,2365,155
2025,Naushero Feroze,43,0,27.3804,38.8921,1948788,38,2,2945,0.2,2194,1438,191
2025,Sanghar,43,0,26.9034,47.0666,2486760,16,1,10608,0.2,6981,1909,200
2025,Shaheed Benazirabad,43,0,27.932,37.1743,1949997,30,2,4502,0.5,4091,1657,134
2025,Shikarpur,43,0,29.0593,31.5548,1488188,52,1,2512,0.35,3736,1163,211
2025,Sujawal,43,0,27.2503,43.709,945380,,,,,1057,1901,56
2025,Sukkur,43,0,28.6884,34.7294,1798882,65,2,5165,0.75,4820,1219,83
2025,Tando Allahyar,43,0,28.0575,35.0501,1011871,18,0,2343,0.2,3741,910,56
2025,Tando Muhammad Khan,43,0,28.866,31.2365,818443,14,2,1733,0.2,1425,770,82
2025,Tharparkar,43,0,28.6695,34.4992,1994728,56,0,19638,0.35,3152,1746,3
2025,Thatta,43,0,27.3033,42.1825,1184747,10,2,17355,0.35,3072,1484,112
2025,Umerkot,43,0,27.7155,37.47,1297177,12,0,5608,0.35,2708,1416,0
2025,Barkhan,43,0,23.1408,35.9685,206726,1100,0,3514,0.2,79,90,14
2025,Chagai,43,0,23.7188,16.7922,273217,919,0,44748,0.2,72,221,0
2025,Dera Bugti,43,0,25.2309,40.4825,378394,250,0,10160,0.2,45,41,0
2025,Gwadar,43,0,26.8202,85.4915,317947,12,0,12637,0.35,207,294,2
2025,Harnai,43,,,,0,,,,,83,195,1
2025,Hub,43,0,27.538,37.1313,461810,,,,,193,166,4
2025,Jaffarabad,43,,,,621388,55,1,1643,0.2,374,379,10
2025,Jhal Magsi,43,,,,180130,60,0,3615,0.2,295,224,12
2025,Kachhi (Bolan),43,0,24.3887,25.9235,417079,,,,,253,289,12
2025,Kalat,43,0,15.2893,25.1291,498077,2000,0,7654,0.2,16,38,0
2025,Kech (Turbat),43,,,,1098914,,,,,277,199,0
2025,Kharan,43,0,24.339,15.7096,188592,700,0,14958,0.2,53,196,0
2025,Khuzdar,43,0,21.2434,28.9656,969559,1237,0,35380,0.2,40,289,0
2025,Killa Abdullah,43,0,19.8439,15.717,915157,1500,0,3553,0.2,18,218,8
2025,Killa Saifullah,43,0,18.671,23.9609,413453,1500,0,6831,0.2,235,254,0
2025,Kohlu,43,0,21.2776,39.0719,258710,1000,0,7610,0.2,35,40,0
2025,Lasbella,43,0,27.8124,35.9829,697550,,,,,700,366,14
2025,Loralai,43,0,19.0627,29.2803,479944,1400,0,3785,0.2,70,263,0
2025,Mastung,43,0,17.1872,21.5166,321574,1700,0,3308,0.2,42,104,1
2025,MusaKhel,43,0,19.0641,44.1594,201891,,,,,142,61,0
2025,Naseerabad,43,0,28.67,33.3553,592374,,,,,159,324,39
2025,Nushki,43,0,22.4089,16.6692,0,900,0,5797,0.2,13,133,0
2025,Pishin,43,0,17.0956,20.9359,889769,1550,0,6218,0.2,49,380,1
2025,Quetta,43,0,17.3108,23.6004,2751515,1680,0,3447,0.75,27,452,1
2025,Sibi,43,0,26.5105,31.1199,163205,130,0,7121,0.2,228,241,0
2025,Sohbat pur,43,0,28.3012,34.7885,241785,,,,,114,180,2
2025,Surab,43,0,15.6619,28.0537,0,,,,,0,6,0
2025,Usta Muhammad,43,0,26.7651,40.2498,314321,,,,,218,730,27
2025,Zhob,43,0,18.8819,41.7243,374767,1400,0,20297,0.2,22,32,0
2025,Abbottabad,43,0.0286,18.4801,45.8736,1611498,1256,0,1967,0.75,263,822,41
2025,Bajaur,43,0,17.272,38.9789,1321356,900,0,1290,0.2,258,762,11
2025,Bannu,43,0,23.4797,46.3627,1410816,312,1,1227,0.2,1471,948,6
2025,Battagram,43,0,16.7037,55.1973,575449,1036,0,1301,0.2,30,60,10
2025,Buner,43,0,19.486,54.8025,1084406,700,0,1865,0.35,157,158,0
2025,Charsadda,43,0,20.698,72.5234,1953624,300,2,996,0.2,529,1930,76
2025,Chitral Lower,43,0.4,14.7321,44.6428,336081,1500,1,6458,0.35,18,563,9
2025,Chitral Upper,43,0.4,14.7321,44.6428,204308,2500,1,8392,0.2,6,116,10
2025,D.I. Khan,43,0,24.1582,62.0206,2050338,,,,,881,2061,0
2025,Dir Lower,43,0,22.7101,54.9922,1734809,800,1,1583,0.35,157,1800,5
2025,Dir Upper,43,0,13.8741,49.0982,1143644,1200,1,3699,0.35,21,937,1
2025,Hangu,43,0,20.8098,38.4379,627433,900,0,1097,0.2,135,297,0
2025,Haripur,43,0,20.0048,58.8507,1212553,605,2,1725,0.65,21,875,3
2025,Karak,43,0,23.983,39.843,853502,500,0,3372,0.2,297,616,0
2025,Khyber,43,0,21.0308,38.5252,1193210,1000,0,2576,0.2,540,698,92
2025,Kohat,43,0,23.7433,37.6934,1200463,500,0,2545,0.65,282,411,0
2025,Kohistan Lower,43,0,-2.3802,64.477,244203,1500,2,1200,0.2,2,136,0
2025,Kohistan Upper,43,0,-2.3802,64.477,369931,2500,2,4000,0.2,96,299,0
2025,Kolai Palas,43,0,-2.3802,64.477,331246,,,,,7,72,3
2025,L & C Kurram,43,0.4,9.1592,56.0956,604463,,,,,0,7,3
2025,Lakki Marwat,43,0,22.7343,57.4578,1059019,250,1,3164,0.2,638,689,0
2025,Malakand,43,0,21.9977,39.5671,870427,700,1,952,0.2,41,611,0
2025,Mansehra,43,0.1571,16.9353,54.0046,1881089,1000,0,4579,0.2,6,918,0
2025,Mardan,43,0,20.1841,70.0025,2868781,300,0,1632,0.65,175,1231,64
